TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
8:51 AM,68.0,53.1,59,30.04,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-30 12:51:00<br />
9:51 AM,70.0,52.0,53,30.04,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-30 13:51:00<br />
10:51 AM,73.0,51.1,46,30.03,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-30 14:51:00<br />
11:51 AM,75.9,48.0,37,30.03,10.0,West,4.6,-,N/A,,Clear,280,2014-07-30 15:51:00<br />
12:51 PM,78.1,45.0,31,30.01,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-30 16:51:00<br />
1:51 PM,79.0,45.0,30,30.01,10.0,WNW,4.6,-,N/A,,Clear,300,2014-07-30 17:51:00<br />
2:51 PM,78.1,48.0,35,30.00,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-30 18:51:00<br />
3:51 PM,78.1,50.0,37,30.00,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-30 19:51:00<br />
4:51 PM,77.0,53.1,43,30.01,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-30 20:51:00<br />
5:51 PM,78.1,51.1,39,30.00,10.0,West,4.6,-,N/A,,Mostly Cloudy,260,2014-07-30 21:51:00<br />
6:51 PM,75.0,54.0,48,30.01,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-30 22:51:00<br />
7:51 PM,73.0,55.0,53,30.02,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-30 23:51:00<br />
8:51 PM,72.0,55.0,55,30.04,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 00:51:00<br />
9:51 PM,72.0,55.0,55,30.04,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 01:51:00<br />
10:51 PM,72.0,55.9,57,30.04,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-31 02:51:00<br />
11:51 PM,72.0,57.0,59,30.04,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 03:51:00<br />
12:51 AM,70.0,55.0,59,30.05,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 04:51:00<br />
1:51 AM,70.0,54.0,57,30.05,10.0,WSW,3.5,-,N/A,,Clear,250,2014-07-31 05:51:00<br />
2:51 AM,70.0,54.0,57,30.06,10.0,North,-9999.0,-,N/A,,Clear,0,2014-07-31 06:51:00<br />
3:51 AM,69.1,53.1,57,30.06,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 07:51:00<br />
4:51 AM,68.0,54.0,61,30.06,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-31 08:51:00<br />
5:51 AM,68.0,54.0,61,30.08,10.0,WSW,4.6,-,N/A,,Clear,240,2014-07-31 09:51:00<br />
6:37 AM,69.1,54.0,58,30.11,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-31 10:37:00<br />
6:51 AM,69.1,54.0,58,30.09,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-31 10:51:00<br />
7:51 AM,70.0,55.9,61,30.10,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-31 11:51:00<br />
8:51 AM,71.1,55.9,59,30.11,10.0,Variable,5.8,19.6,N/A,,Mostly Cloudy,0,2014-07-31 12:51:00<br />
9:51 AM,72.0,57.0,59,30.11,10.0,WSW,5.8,-,N/A,,Mostly Cloudy,240,2014-07-31 13:51:00<br />
10:51 AM,75.0,57.0,53,30.10,10.0,North,-9999.0,-,N/A,,Scattered Clouds,0,2014-07-31 14:51:00<br />
11:51 AM,78.1,57.9,50,30.09,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-31 15:51:00<br />
12:51 PM,79.0,60.1,52,30.09,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-31 16:51:00<br />
1:51 PM,81.0,59.0,47,30.08,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-31 17:51:00<br />
2:51 PM,81.0,60.1,49,30.08,9.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-31 18:51:00<br />
3:51 PM,75.9,61.0,60,30.09,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-31 19:51:00<br />
4:51 PM,78.1,63.0,60,30.08,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-31 20:51:00<br />
5:51 PM,79.0,62.1,56,30.08,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-31 21:51:00<br />
6:51 PM,77.0,63.0,62,30.09,9.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-31 22:51:00<br />
7:51 PM,75.9,62.1,62,30.10,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-31 23:51:00<br />
8:51 PM,75.0,64.0,69,30.12,9.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-08-01 00:51:00<br />
9:51 PM,75.0,64.0,69,30.13,9.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-08-01 01:51:00<br />
10:51 PM,75.0,64.0,69,30.13,9.0,South,4.6,-,N/A,,Partly Cloudy,180,2014-08-01 02:51:00<br />
11:51 PM,75.0,64.0,69,30.14,9.0,Variable,6.9,-,N/A,,Clear,0,2014-08-01 03:51:00<br />
